RT,SERIALNO,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,age,CIT,CITWP05,CITWP12,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP05,MARHYP12,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP05,YOEP12,ANC,ANC1P05,ANC1P12,ANC2P05,ANC2P12,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP05,LANP12,MIGPUMA00,MIGPUMA10,MIGSP05,MIGSP12,MSP,NAICSP,NATIVITY,NOP,OC,OCCP10,OCCP12,PAOC,PERNP,PINCP,POBP05,POBP12,POVPIP,POWPUMA00,POWPUMA10,POWSP05,POWSP12,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P05,RAC2P12,RAC3P05,RAC3P12,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP10,SOCP12,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,FDISP,FPERNP,FPINCP,FPRIVCOVP,FPUBCOVP,nochildren,lnfaminc,widowed,divorced,separated,nevermarried,male,female,agesq,ltHS,BA,BAplus,black,hisp,hourly,coveligd
P,2011000005375,1,1400,-9,25,1073094,15,53,1,,,2.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,2000.0,5.0,1.0,1.0,2.0,3,2.0,2.0,1.0,2.0,1981.0,-9.0,1.0,4.0,,,,,,,,,,2.0,5.0,2.0,2.0,3.0,0.0,0.0,0,0.0,1.0,,21.0,0.0,2,0.0,0.0,58000.0,40.0,1.0,1.0,1.0,,,1,190,-9,999,-9,,2,1.0,,1.0,5200.0,,1,1,7860.0,104.0,64.0,,,,,,,4.0,6111,1,,0,136.0,N.A.,4.0,58000.0,60000.0,42,-9,437.0,1400.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,113121,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,29,21,6,6,29,15,5,27,25,11,17,6,14,13,17,17,4,13,12,16,5,5,31,24,4,16,30,4,5,15,13,24,14,14,14,14,29,16,16,17,26,26,4,5,23,19,5,26,24,15,15,4,11,13,15,16,4,15,17,14,4,6,32,18,5,13,25,4,4,13,17,36,15,16,15,13,24,17,0,0,1,0,0,1,11.0635084693,0,1,0,0,0,1,2809,0,1,1,0,0,0,0
P,2011000005436,1,3700,-9,25,1073094,41,46,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,2.0,,,1,2,2,2,2,2,2,0.0,90.0,1.0,1.0,2.0,4,2.0,2.0,2.0,2.0,2006.0,-9.0,3.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,2000.0,0.0,0,0.0,1.0,,21.0,0.0,2,0.0,0.0,91000.0,50.0,1.0,1.0,1.0,,,1,902,-9,999,-9,,2,1.0,,1.0,1901.0,,1,1,7460.0,97.0,40.0,,,3700.0,-9.0,25.0,-9.0,5.0,5417,1,,0,725.0,N.A.,2.0,91000.0,93000.0,42,-9,501.0,3200.0,-9.0,25.0,-9.0,1,2,4,2,2,-9,44,-9,0,0,1,0,1,0,0,0,2.0,2.0,,,131121,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55,42,12,51,37,29,80,14,54,9,51,41,39,49,17,78,85,30,58,34,37,13,31,64,47,56,40,55,37,31,45,17,16,18,80,117,29,11,70,44,45,13,49,58,60,94,39,38,37,51,51,11,18,15,36,44,28,16,46,13,65,44,11,39,60,46,52,17,49,13,72,39,49,34,9,33,64,50,38,0,0,0,0,0,0,11.4403547721,0,0,1,0,0,1,2116,0,1,1,1,0,1,1
P,2011000005589,1,2800,-9,25,1073094,14,39,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,1,2,2,2,0.0,20.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,2009.0,-9.0,1.0,4.0,,,,,,,,,,2.0,5.0,2.0,2.0,3.0,0.0,9000.0,0,0.0,1.0,,16.0,0.0,1,0.0,0.0,60000.0,50.0,1.0,1.0,1.0,,,1,939,-9,999,-9,,2,1.0,,1.0,,,1,1,770.0,62.0,19.0,,,,,,,1.0,23,1,,0,6520.0,N.A.,,60000.0,69000.0,25,-9,311.0,3300.0,-9.0,25.0,-9.0,1,1,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,472211,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,15,13,13,5,14,24,12,25,25,5,13,4,13,14,3,13,4,14,22,27,14,16,15,5,12,22,14,23,23,4,15,4,13,13,4,14,4,13,4,4,14,11,13,23,14,4,14,4,5,25,13,22,16,17,19,12,25,17,4,4,14,17,14,24,14,5,15,4,4,23,15,22,13,18,21,12,24,13,0,0,0,0,0,0,11.1418617836,0,0,0,0,1,0,1521,0,0,0,0,0,1,0
P,2011000005709,1,3301,-9,25,1073094,30,28,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,,,,1,2,2,2,2,2,2,5000.0,30.0,,10.0,2.0,1,2.0,2.0,1.0,2.0,2008.0,-9.0,3.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,21.0,0.0,2,0.0,0.0,100000.0,40.0,1.0,1.0,1.0,,,2,50,-9,46,-9,,2,,,1.0,3301.0,2602.0,1,1,6480.0,106.0,61.0,,,3300.0,-9.0,25.0,-9.0,1.0,5111Z,1,,0,2830.0,N.A.,4.0,100000.0,105000.0,10,-9,501.0,3300.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,2.0,,,273041,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,30,43,9,30,27,31,10,31,57,28,8,9,38,37,9,53,30,42,28,44,28,54,7,32,29,28,9,33,46,29,9,9,26,26,10,52,29,53,27,8,29,11,61,27,31,32,63,27,11,32,47,45,39,27,52,10,29,7,26,8,25,10,53,31,29,31,44,26,9,31,45,50,26,27,47,9,28,9,33,0,0,0,0,0,1,12.0137007529,0,0,0,0,0,1,784,0,1,1,0,0,1,1
P,2011000005709,2,3301,-9,25,1073094,28,28,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,,,,1,2,2,2,2,2,2,0.0,35.0,,10.0,2.0,1,2.0,2.0,1.0,2.0,2008.0,-9.0,3.0,4.0,,,,,,,,,,3.0,5.0,3.0,2.0,3.0,0.0,0.0,1,0.0,3.0,16.0,21.0,0.0,1,0.0,0.0,60000.0,50.0,1.0,1.0,1.0,,,1,417,-9,999,-9,,2,,,1.0,5200.0,,1,1,6870.0,92.0,46.0,,,3300.0,-9.0,25.0,-9.0,1.0,52M1,1,,0,120.0,N.A.,,60000.0,60000.0,36,-9,501.0,3300.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,113031,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,23,49,8,34,28,33,8,25,41,29,9,8,31,35,7,49,24,49,32,45,29,53,8,30,30,29,7,33,43,24,10,10,31,30,9,47,25,54,24,8,23,11,61,26,36,28,58,29,9,31,42,41,33,24,48,9,28,8,27,7,28,8,51,32,31,32,55,27,9,26,43,49,29,29,51,9,25,9,35,0,0,0,0,0,1,12.0137007529,0,0,0,0,1,0,784,0,1,1,0,0,1,0
P,2011000005860,5,4800,-9,25,1073094,14,49,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,2,2,2,2,2,2,2,0.0,7.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,13,0.0,1.0,,18.0,0.0,1,0.0,0.0,23000.0,37.0,1.0,1.0,1.0,,,2,510,-9,84,-9,,2,1.0,,1.0,,,2,1,8680.0,71.0,31.0,,,,,,,6.0,722Z,1,,0,9130.0,N.A.,,23000.0,23000.0,25,-9,198.0,4800.0,-9.0,25.0,-9.0,2,2,3,2,2,-9,44,-9,0,0,1,0,1,0,0,0,,,,,533030,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,15,13,16,25,3,15,29,4,14,8,12,34,23,17,6,15,23,6,23,27,11,12,28,10,4,14,27,4,11,5,18,25,11,46,3,18,28,33,8,29,15,17,8,8,18,22,5,19,14,18,10,3,11,5,29,17,5,23,6,15,23,16,11,24,25,16,4,25,21,20,10,10,17,4,27,11,3,3,0,0,0,0,0,0,10.0732303271,0,0,0,1,1,0,2401,0,0,0,1,0,0,1
P,2011000005932,2,1400,-9,25,1073094,21,38,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,30.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,2000.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,20000.0,0.0,1,0.0,1.0,,21.0,0.0,1,0.0,0.0,90000.0,45.0,1.0,1.0,1.0,,,1,22,-9,999,-9,,2,1.0,,1.0,1501.0,,1,1,3390.0,88.0,43.0,,,,,,,1.0,334M2,1,,0,4850.0,N.A.,,90000.0,110000.0,25,-9,372.0,2700.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,414010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,16,23,20,23,37,20,21,6,6,35,33,7,24,41,5,7,24,20,22,7,22,19,21,22,6,17,22,40,38,6,5,39,20,5,41,38,20,21,22,6,21,19,20,18,7,20,20,34,37,7,7,39,22,7,41,36,20,20,22,32,18,21,21,19,35,25,22,6,6,37,37,5,20,39,6,6,24,18,0,0,0,0,0,0,11.6082356448,0,0,0,0,1,0,1444,0,1,1,0,0,1,1
P,2011000006005,1,2800,-9,25,1073094,17,53,1,,,2.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,30.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,10400.0,0.0,0,0.0,1.0,,16.0,0.0,2,0.0,0.0,75000.0,40.0,1.0,1.0,1.0,,,1,51,-9,999,-9,,2,1.0,,1.0,,,1,1,7070.0,49.0,11.0,,,,,,,6.0,531,1,,0,5700.0,N.A.,4.0,75000.0,85400.0,25,-9,501.0,3200.0,-9.0,25.0,-9.0,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,436010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,7,15,4,25,33,20,38,5,23,30,32,15,16,17,17,16,6,13,27,5,4,15,6,19,22,12,26,6,17,29,27,22,21,19,21,13,5,20,32,6,4,16,5,22,30,19,30,6,18,31,31,15,15,20,16,14,6,25,26,5,5,17,6,16,33,17,36,6,15,30,31,16,14,16,24,14,6,20,25,6,0,1,1,0,0,0,,0,0,0,1,0,1,2809,0,0,0,0,0,0,1
P,2011000006074,1,4800,-9,25,1073094,22,73,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,1,2,2,2,2,27000.0,10.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1963.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,20.0,0.0,2,0.0,12000.0,4000.0,6.0,1.0,3.0,1.0,,,2,142,-9,51,-9,,2,1.0,,1.0,,,1,1,5070.0,150.0,94.0,,,,,,,1.0,44611,1,,0,4720.0,N.A.,4.0,4000.0,43000.0,25,-9,464.0,4800.0,-9.0,25.0,-9.0,1,1,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,412010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,8,21,19,7,25,36,39,36,26,24,21,24,23,6,6,6,18,36,33,23,6,23,20,7,21,49,40,37,23,23,22,20,23,8,6,6,26,40,36,20,5,22,19,6,25,39,41,34,23,26,22,24,24,6,5,7,21,32,37,28,6,25,23,6,23,41,37,45,29,20,24,19,24,7,6,8,22,36,39,0,0,1,0,0,1,11.0267924538,0,0,0,0,0,1,5329,0,0,0,0,0,1,1
P,2011000006148,1,4100,-9,25,1073094,34,60,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,25.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,18.0,0.0,2,0.0,0.0,34000.0,40.0,1.0,1.0,1.0,,,2,22,-9,924,-9,,2,1.0,,1.0,,,1,1,4270.0,99.0,55.0,,,,,,,6.0,4238,1,,0,5240.0,N.A.,4.0,34000.0,34000.0,25,-9,297.0,3700.0,-9.0,25.0,-9.0,1,2,2,9,67,-9,65,-9,1,0,0,0,2,0,1,0,,,,,434051,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,10,39,92,31,44,21,29,53,47,49,31,40,50,30,13,30,46,11,17,42,11,54,53,54,68,10,46,36,50,31,37,36,22,40,15,18,32,37,45,34,57,36,13,28,14,67,38,16,11,35,24,48,37,34,55,29,10,49,80,42,51,47,15,27,10,48,29,12,5,33,45,42,24,20,90,29,10,7,0,0,0,0,0,0,,0,0,0,1,0,1,3600,0,0,0,0,0,1,0
P,2011000006331,1,1600,-9,25,1073094,14,45,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,1.0,2.0,,,1,2,2,2,2,2,2,20000.0,,,11.0,2.0,1,2.0,2.0,1.0,2.0,2007.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,22.0,0.0,2,0.0,0.0,4000.0,15.0,1.0,6.0,1.0,,,1,998,-9,999,-9,,2,,,1.0,5502.0,,1,1,8190.0,,,,,,,,,1.0,622,1,,0,1650.0,N.A.,1.0,4000.0,24000.0,36,-9,375.0,1600.0,-9.0,25.0,-9.0,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,1910XX,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,18,5,15,18,29,25,9,6,28,15,15,13,11,4,4,12,16,11,12,17,5,18,13,4,4,6,15,21,5,14,17,16,14,27,26,17,14,13,16,24,3,25,15,4,5,4,14,27,5,16,12,14,13,24,18,10,19,11,14,4,25,4,14,27,24,24,11,3,25,11,14,15,15,7,5,17,12,15,0,0,0,0,0,0,11.3385720778,0,0,0,0,0,1,2025,0,0,1,0,0,0,1
P,2011000006331,2,1600,-9,25,1073094,14,43,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,35.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,2007.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,3000.0,0.0,1,0.0,1.0,,24.0,0.0,1,0.0,0.0,57000.0,40.0,1.0,1.0,1.0,,,1,50,-9,999,-9,,2,1.0,,1.0,5506.0,,1,1,7270.0,101.0,55.0,,,,,,,1.0,5411,1,,0,2100.0,N.A.,,57000.0,60000.0,23,-9,375.0,1600.0,-9.0,25.0,-9.0,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,2310XX,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,20,4,18,20,21,24,11,4,18,16,15,14,18,4,5,9,11,12,14,26,4,21,12,4,4,6,13,22,5,12,15,16,13,22,22,16,13,11,17,18,3,30,15,3,4,3,13,27,4,13,16,12,15,22,21,13,11,16,18,4,23,5,14,25,20,32,13,3,21,13,14,13,13,4,4,16,16,19,0,0,0,0,0,0,11.3385720778,0,0,0,0,1,0,1849,0,0,1,0,0,1,0
P,2011000006360,1,3700,-9,25,1073094,15,65,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,2,2,1,2,2,2,2,12100.0,20.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,24.0,14000.0,2,0.0,0.0,10500.0,12.0,1.0,1.0,1.0,,,2,50,-9,8,-9,,2,1.0,,1.0,2602.0,,1,1,8170.0,104.0,61.0,,,,,,,6.0,6216,1,,0,3600.0,N.A.,4.0,24500.0,36600.0,40,-9,349.0,3700.0,-9.0,25.0,-9.0,2,1,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,2.0,,,311010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,13,15,17,5,5,4,15,25,14,4,17,17,4,14,21,23,28,4,15,15,18,12,12,26,25,27,12,5,17,27,15,13,21,14,4,4,5,26,14,14,19,13,14,4,5,5,14,27,15,4,15,14,5,14,27,24,24,5,14,14,16,15,15,23,30,23,14,4,14,22,13,16,25,15,4,4,5,26,0,0,0,0,0,0,,0,0,0,1,0,1,4225,0,0,1,0,0,1,1
P,2011000006393,1,400,-9,25,1073094,63,63,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,1.0,,2.0,1,2,2,2,2,2,2,600.0,30.0,1.0,1.0,2.0,1,2.0,2.0,3.0,2.0,1983.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,12000.0,1.0,,16.0,0.0,2,0.0,0.0,15000.0,18.0,1.0,1.0,1.0,,,2,26,-9,148,-9,,2,1.0,,1.0,,,1,1,7970.0,106.0,61.0,,,,,,,1.0,6211,1,,0,3645.0,N.A.,4.0,15000.0,27600.0,25,-9,501.0,1500.0,-9.0,25.0,-9.0,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,319092,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,19,67,22,102,120,65,65,60,18,68,105,65,106,89,18,63,20,58,62,69,102,57,104,24,19,56,69,68,114,67,22,57,19,16,90,66,107,63,79,69,20,62,18,107,109,66,53,56,22,58,104,62,98,112,18,63,18,65,58,56,115,65,120,18,20,71,60,64,106,64,19,72,14,17,110,62,113,69,65,0,0,0,0,0,0,12.2239125637,0,0,0,0,0,1,3969,0,0,0,0,0,0,0
P,2011000006393,2,400,-9,25,1073094,53,74,1,,,2.0,2.0,1,2,2.0,2.0,,,2.0,,,1.0,,2.0,1,2,1,2,2,2,2,0.0,15.0,1.0,1.0,2.0,1,2.0,2.0,2.0,2.0,1983.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,1,136000.0,1.0,,22.0,0.0,1,0.0,5000.0,15000.0,32.0,1.0,4.0,1.0,,,2,935,-9,22,-9,,1,1.0,,1.0,2399.0,,1,1,8590.0,103.0,61.0,,,,,,,1.0,713Z,1,,0,4250.0,N.A.,,15000.0,156000.0,25,-9,501.0,400.0,-9.0,25.0,-9.0,1,1,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,2.0,,,373010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,54,16,71,91,62,46,44,15,55,78,44,86,66,15,74,19,61,56,48,63,45,74,17,15,53,58,45,79,46,20,45,16,17,98,59,112,72,50,56,16,47,20,86,88,70,50,53,18,43,67,47,78,83,14,55,17,52,40,53,83,52,89,19,17,46,55,47,80,44,14,59,17,16,92,60,98,49,50,0,0,0,0,0,0,12.2239125637,0,0,0,0,1,0,5476,0,0,1,0,0,0,1
P,2011000006393,3,400,-9,25,1073094,120,41,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,2.0,,,2,2,2,1,2,2,2,0.0,20.0,1.0,1.0,2.0,3,2.0,2.0,2.0,2.0,2009.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,2,0.0,1.0,,16.0,0.0,2,0.0,0.0,14000.0,35.0,1.0,1.0,1.0,,,2,148,-9,51,-9,,2,1.0,,1.0,,,1,1,8680.0,128.0,82.0,,,,,,,4.0,722Z,1,,0,4110.0,N.A.,2.0,14000.0,14000.0,25,-9,501.0,300.0,-9.0,25.0,-9.0,2,1,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,1.0,3.0,353031,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,38,117,39,174,185,119,114,132,50,113,172,112,182,166,43,104,40,154,144,123,159,122,150,48,53,129,141,127,153,101,55,98,34,48,162,112,196,107,125,110,50,115,40,202,150,112,92,120,45,118,171,142,181,183,31,105,42,119,142,114,154,130,198,45,44,123,133,127,172,130,42,130,32,41,174,118,172,115,106,0,0,0,0,0,0,12.2239125637,0,1,0,0,0,1,1681,0,0,0,0,0,1,0
