insp,RT,SERIALNO,DIVISION,PUMA00,PUMA10,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BATH,BDSP,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,MHP,MRGI,MRGP,MRGT,MRGX,REFR,RMSP,RNTM,RNTP,RWAT,RWATPR,SINK,SMP,STOV,TEL,TEN,TOIL,VACS,VALP,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MULTG,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBATHP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FREFRP,FRMSP,FRNTMP,FRNTP,FRWATP,FRWATPRP,FSINKP,FSMP,FSMXHP,FSMXSP,FSTOVP,FTAXP,FTELP,FTENP,FTOILP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,FFINCP,FGRNTP,FHINCP,FSMOCP
,H,2011000006700,1,1100,-9,1,25,1053874,1073094,12,2,1,,,1,4,4,,,30,2,1,1,4,,,,,,1,10,2,600,1,9,1,,1,1,3,1,,,2,1,1,4,22600,4,630,33,1,1,22600,0,4,4,4,1,1,1,5,0,2,0,0,0,,0,1,0,0,2,2,1,,,1,0,,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,5,19,11,3,3,13,14,10,10,10,21,11,4,21,14,19,22,12,3,14,4,23,11,3,3,13,9,11,12,12,22,13,4,20,13,24,3,10,24,10,21,3,13,21,20,12,13,11,12,12,2,10,22,3,13,3,4,12,16,10,24,3,11,21,17,13,15,12,14,11,3,11,23,3,12,4,20,1,0,1,
,H,2011000006711,1,1800,-9,1,25,1053874,1073094,0,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,H,2011000006819,1,1900,-9,1,25,1053874,1073094,11,4,1,1,,1,3,2,2,,150,2,50,200,1,,,,,,1,4,2,850,1,9,1,,1,1,3,1,,,2,150,3,2,48000,2,1217,30,4,1,48000,0,2,2,2,1,2,1,2,2,4,0,0,2,,0,1,0,1,0,0,1,,,1,0,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,18,16,20,10,18,6,19,5,6,2,4,8,7,16,13,10,9,7,25,5,4,11,12,32,8,13,8,9,26,21,10,4,4,15,13,3,14,4,7,10,11,28,12,8,16,3,30,5,9,3,4,10,7,25,13,13,10,9,26,4,5,11,10,15,8,14,7,9,16,12,7,4,6,18,14,2,24,0,0,0,
1200,H,2011000007031,1,700,-9,1,25,1053874,1073094,13,3,1,1,,1,5,2,2,0,100,2,2,130,1,,,,,3,1,7,,,1,9,1,,1,1,2,1,,220000,2,350,1,4,50800,4,,,3,1,50800,0,4,4,4,1,1,1,7,0,3,0,0,0,14,0,1,0,0,2,2,1,592,,0,1,40,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,5,4,15,12,15,3,17,4,11,21,26,23,13,4,19,9,12,12,5,29,15,10,5,4,27,17,13,14,19,12,15,12,3,12,14,16,3,21,14,12,20,31,11,14,14,21,3,15,10,5,3,3,12,24,4,14,14,14,25,4,17,10,19,20,4,14,13,13,3,15,14,16,18,15,12,4,21,4,18,1,,1,1
,H,2011000007040,1,4100,-9,1,25,1053874,1073094,34,2,1,,,1,3,5,,,240,2,850,50,4,,,,,,1,5,2,1000,1,9,1,,1,1,3,1,,,1,1,1,1,64600,4,1361,25,1,1,64600,0,4,4,4,1,1,1,3,0,2,0,0,0,,0,1,0,0,0,0,2,,,1,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,44,43,12,12,45,37,10,62,61,34,45,9,29,30,32,32,8,38,24,32,9,8,71,55,9,38,60,11,14,41,34,59,41,33,34,28,56,44,31,48,60,51,10,9,56,34,9,58,55,26,38,10,26,32,34,39,9,36,33,30,10,12,47,59,8,38,49,12,11,28,39,54,30,30,29,35,66,28,0,0,0,
900,H,2011000007068,1,3305,-9,1,25,1053874,1073094,22,2,1,,,1,4,4,,0,50,2,2,130,1,,1,2600,1,1,1,11,,,1,9,1,,1,1,1,1,,400000,2,700,3,1,157000,4,,,1,1,157000,0,4,4,4,1,1,1,3,0,2,0,0,0,22,0,1,0,0,0,0,1,2838,3,0,0,42,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,7,7,33,30,33,24,30,31,15,48,8,7,23,20,22,38,20,6,19,23,47,31,10,24,5,24,27,7,23,6,38,30,29,23,22,6,17,29,25,23,36,52,5,23,8,23,25,7,18,7,45,39,22,18,19,7,18,41,18,36,7,7,35,18,32,21,17,34,26,43,7,4,22,28,21,42,16,7,22,0,,0,0
,H,2011000007094,1,3000,-9,1,25,1053874,1073094,12,4,1,1,,1,2,3,2,,30,2,2,50,3,,,,,,1,4,2,1500,1,9,1,,1,1,3,1,,,1,1200,5,4,232580,4,1680,9,1,1,232580,0,4,4,4,1,1,1,1,0,4,0,0,0,,0,1,0,0,2,2,1,,,1,0,,2,9,9,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,20,5,3,4,4,23,12,9,3,19,14,12,19,14,14,21,11,13,11,21,11,12,12,9,12,10,18,3,13,12,3,3,14,17,20,14,4,21,4,15,4,21,21,17,22,3,9,11,18,4,16,13,4,9,11,5,13,12,12,3,14,10,14,12,12,13,3,22,11,10,21,17,9,2,4,9,24,4,25,12,1,1,1,
,H,2011000007097,1,700,-9,1,25,1053874,1073094,9,1,1,,,1,1,9,,,1,1,2,1,3,,,,,,1,3,2,230,1,9,1,,1,1,3,1,,,0,1,6,,,,230,29,2,4,9600,0,4,4,4,1,2,1,5,0,,0,0,0,,0,1,0,0,1,1,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,8,2,3,2,7,7,11,11,11,16,11,15,11,3,10,18,8,8,14,2,7,10,18,12,11,11,11,9,12,2,2,4,8,18,10,4,8,8,2,13,7,3,3,3,8,15,9,9,8,15,14,21,11,3,8,13,8,10,11,3,7,8,25,19,7,9,13,10,9,3,3,3,13,15,8,2,6,7,5,0,0,0,
1100,H,2011000007104,1,4600,-9,1,25,1053874,1073094,14,1,1,1,,1,3,2,2,0,180,1,2,100,1,,1,2200,1,1,1,8,,,1,9,1,,1,1,1,1,,250000,1,2,5,,,,,,1,6,13600,0,4,4,4,1,1,1,4,0,,0,0,0,101,0,1,0,0,1,1,1,2480,3,0,1,50,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,13,15,17,4,13,16,23,4,23,32,14,13,4,4,23,12,11,4,14,20,13,14,15,5,15,12,20,5,22,19,13,14,5,5,19,11,15,4,17,26,16,15,13,4,15,14,23,3,29,21,12,18,4,4,26,13,13,4,15,21,13,13,16,5,13,15,21,4,21,23,15,15,4,4,20,14,14,4,0,,0,0
610,H,2011000007136,1,3500,-9,1,25,1053874,1073094,15,2,1,1,,1,3,2,2,0,170,2,4300,3,4,,,,,3,1,8,,,1,9,1,,1,1,2,1,,386000,2,480,4,2,98500,4,,,1,1,98500,0,4,4,4,1,1,1,7,0,2,0,0,0,13,0,1,0,0,2,2,1,1061,,0,1,62,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,26,14,26,5,6,14,18,19,26,14,5,15,5,5,21,15,26,13,18,16,4,14,5,23,27,15,19,17,4,12,28,14,24,24,5,14,5,14,12,15,24,13,33,3,5,15,17,14,39,16,5,17,3,5,24,14,32,14,12,18,4,15,5,23,22,13,15,15,5,15,22,16,25,32,5,16,4,17,0,,0,0
0,H,2011000007164,1,4700,-9,1,25,1053874,1073094,18,2,1,1,,1,2,2,2,0,40,2,2,3,3,,,,,3,1,4,,,1,9,1,,1,1,2,1,,40000,1,2,5,4,22800,4,,,1,1,22800,0,4,4,4,1,1,1,7,0,2,0,0,0,10,0,1,0,0,2,2,2,182,,0,1,28,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,16,35,18,4,20,41,33,20,17,30,5,18,6,5,20,5,31,21,15,19,18,32,16,5,15,36,32,17,16,26,5,23,5,5,16,6,27,18,22,18,14,5,17,31,20,6,5,17,17,5,30,24,30,28,15,28,6,20,19,16,17,6,16,34,20,5,5,15,22,6,23,18,32,33,18,33,4,18,18,0,,0,0
900,H,2011000007205,1,1400,-9,1,25,1053874,1073094,11,2,1,1,,1,4,2,2,0,120,2,3400,3,6,,1,2900,1,1,1,7,,,1,9,1,,1,1,1,1,,460000,3,250,3,,,,,,1,5,172800,0,4,4,4,1,1,1,4,0,,0,1,0,23,0,1,0,0,0,0,1,3324,3,0,1,65,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,12,19,4,13,9,23,14,16,17,3,3,13,11,11,11,20,19,17,11,12,10,4,23,11,10,4,11,3,4,14,19,11,10,11,12,3,4,3,12,12,12,17,4,11,12,20,10,16,22,4,3,11,9,13,14,18,21,19,9,11,12,3,16,11,13,4,11,3,4,22,19,10,12,10,11,4,4,0,,0,0
800,H,2011000007256,1,500,-9,1,25,1053874,1073094,13,3,1,,,1,1,8,,190,70,2,1,20,4,,,,,3,1,5,,,1,9,1,,1,1,2,1,,400000,1,1,1,1,115500,2,,,1,1,115500,0,2,2,2,1,1,1,6,1,3,0,0,1,4,0,1,0,1,0,0,1,430,,0,0,22,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,15,15,12,4,16,4,15,14,4,14,22,4,4,24,13,14,24,24,14,23,13,14,12,4,14,3,13,12,4,14,22,4,4,23,13,12,22,23,15,22,14,13,14,4,13,4,14,13,5,13,25,4,4,27,16,14,23,20,12,23,12,12,12,4,12,4,13,12,5,13,24,4,4,21,12,12,21,23,1,,1,0
,H,2011000007347,1,4100,-9,1,25,1053874,1073094,0,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
500,H,2011000007424,1,1700,-9,1,25,1053874,1073094,11,1,1,1,,1,2,2,2,0,70,2,200,20,1,,,,,3,1,5,,,1,9,1,,1,1,2,1,,250000,1,310,8,,,,,,1,6,41300,0,4,4,4,1,1,1,5,0,,0,0,0,15,0,1,0,0,1,1,1,508,,0,1,52,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,11,13,11,17,10,21,3,11,3,11,11,12,3,4,16,11,4,10,18,13,24,23,4,12,5,12,11,2,12,5,14,17,11,13,11,3,12,24,9,22,12,9,11,17,13,19,2,11,3,11,11,11,3,5,23,11,3,11,18,11,25,19,3,11,3,11,11,3,11,3,18,16,11,11,12,3,10,20,0,,0,1
500,H,2011000007458,1,1300,-9,1,25,1053874,1073094,15,1,1,1,,1,2,3,2,260,90,2,2000,3,4,,2,2100,1,1,1,6,,,1,9,1,,1,1,1,1,,400000,1,1200,3,,,,,,1,6,66000,0,4,4,4,1,1,1,7,0,,0,0,0,50,0,1,0,0,1,1,1,2759,3,0,1,52,,,,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,4,5,25,24,15,23,14,18,4,15,4,16,5,14,16,30,14,16,26,4,13,16,15,16,5,15,24,6,14,4,17,23,14,17,3,16,21,28,16,14,23,25,5,4,15,5,13,15,29,13,26,18,27,17,15,4,13,17,5,29,14,13,13,14,30,17,4,27,17,25,11,4,16,4,25,13,4,3,14,14,0,,1,1
,H,2011000007500,1,3302,-9,1,25,1053874,1073094,13,3,1,,,1,3,5,,,100,2,2,50,3,,,,,,1,4,2,1300,1,9,1,,1,1,3,1,,,0,1,1,1,6000,2,1450,101,4,1,6000,0,2,2,2,1,2,1,3,1,3,0,0,1,,0,1,0,1,0,0,1,,,1,0,,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,15,14,4,4,12,19,15,19,4,19,16,25,13,3,3,15,18,4,4,28,28,3,10,12,3,11,4,15,14,16,27,12,25,12,13,26,16,9,14,16,9,12,18,18,9,6,21,6,23,4,11,3,8,30,24,12,5,20,24,4,3,27,20,10,21,15,23,12,17,10,2,14,4,12,12,5,12,15,0,0,0,
1500,H,2011000007502,1,1500,-9,1,25,1053874,1073094,22,2,1,1,,1,2,3,2,430,100,2,2,150,1,,,,,3,1,6,,,1,9,1,,1,1,2,1,,450000,2,400,14,4,170320,4,,,1,1,170320,0,4,4,4,1,1,1,1,0,2,0,0,0,10,0,1,0,0,2,2,1,1371,,0,1,64,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,33,18,37,21,18,36,19,6,37,35,6,26,21,8,21,7,28,38,23,21,8,26,6,21,18,6,20,45,7,7,38,23,23,37,20,39,27,6,19,20,40,23,35,18,22,33,19,8,31,36,7,22,24,8,25,6,19,33,21,24,6,20,7,19,22,7,18,40,7,7,37,24,23,34,22,37,17,4,0,,0,0
0,H,2011000007518,1,1000,-9,1,25,1053874,1073094,50,3,1,1,,1,2,1,2,0,150,2,2,250,2,4800,,,,3,1,4,,,1,9,1,,1,1,2,1,,20000,2,1,5,2,46250,4,,,1,1,46250,0,4,4,4,1,1,1,5,0,3,0,0,0,21,0,1,0,0,0,0,2,800,,0,0,1,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79,81,18,48,20,51,52,19,37,14,87,71,48,56,55,16,49,69,44,53,16,15,71,47,75,46,50,71,58,81,13,15,54,40,44,73,50,18,51,61,87,83,14,49,17,43,50,15,43,14,68,76,49,47,57,19,49,78,52,45,16,17,78,43,86,58,40,86,50,71,20,18,48,58,41,64,48,14,47,55,1,,1,1
900,H,2011000007529,1,4500,-9,1,25,1053874,1073094,19,3,1,2,1,1,3,2,2,0,250,2,800,3,4,,2,330,2,1,1,5,,,1,9,1,,1,1,1,1,,250000,3,2,7,1,61200,4,,,1,1,61200,0,4,4,4,1,1,1,6,0,3,0,0,0,21,0,1,0,0,0,0,1,1055,3,0,1,52,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,21,18,29,36,6,7,33,15,6,41,31,18,21,5,17,20,20,19,18,5,20,22,34,37,6,6,28,17,6,35,34,20,19,6,23,16,19,19,22,6,17,18,29,33,6,6,33,18,5,36,31,18,20,5,20,21,20,21,19,6,18,21,31,31,6,7,31,17,6,29,34,19,19,5,17,19,16,17,1,,1,0
,H,2011000007574,1,4100,-9,1,25,1053874,1073094,16,1,1,,,1,2,4,,,40,2,2,110,1,,,,,,1,4,2,1000,1,9,1,,1,1,3,1,,,1,1,8,,,,1150,30,1,6,45400,0,4,4,4,1,1,1,3,0,,0,0,0,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,12,13,21,16,4,15,4,5,28,14,23,13,15,28,13,23,5,14,5,14,13,15,26,16,4,23,5,6,28,15,30,15,22,36,14,27,4,19,5,18,17,16,25,17,6,16,6,5,34,15,21,13,18,31,16,23,4,17,5,14,15,15,27,11,5,14,4,4,21,16,23,14,20,27,11,26,5,13,0,1,1,
1100,H,2011000007649,1,3900,-9,1,25,1053874,1073094,14,5,1,1,,1,4,2,2,0,200,2,1100,3,4,,1,2200,1,1,1,8,,,1,9,1,,1,1,1,1,,280000,2,1200,1,1,82000,2,,,1,1,82000,0,3,3,3,1,1,1,4,3,5,0,0,3,38,0,1,0,1,0,0,2,2592,3,0,1,37,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,5,15,25,4,3,25,14,14,23,13,22,13,16,13,4,14,4,4,12,15,24,15,4,27,26,4,14,13,4,13,4,15,13,15,22,15,21,23,12,13,3,16,23,5,4,21,13,13,24,16,22,13,13,14,4,14,5,5,14,12,25,15,4,27,24,5,15,17,5,14,4,15,15,15,19,14,21,26,0,,0,1
300,H,2011000007693,1,800,-9,1,25,1053874,1073094,12,2,1,,,1,1,8,,200,30,2,2,100,1,,,,,3,1,3,,,1,9,1,,1,1,2,1,,300000,2,150,10,1,43900,4,,,1,1,43900,0,4,4,4,1,1,1,2,0,2,0,0,0,13,0,1,0,0,2,2,1,485,,0,0,26,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,11,4,11,12,23,13,19,11,19,13,12,3,10,12,4,20,23,5,3,13,4,14,15,3,13,3,12,22,12,21,4,12,26,21,9,12,10,13,13,21,14,26,12,14,4,12,4,11,3,10,10,23,15,10,20,4,4,19,19,13,22,13,3,23,13,15,16,3,13,3,18,12,4,4,11,12,14,11,12,0,,0,0
,H,2011000007718,1,300,-9,1,25,1053874,1073094,42,0,1,2,,1,5,2,2,,,,,,,,,,,,2,13,,,1,9,1,,1,,,1,7,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,2,,,0,0,,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,32,69,43,37,46,11,12,39,14,73,14,81,50,73,60,50,44,36,43,40,11,45,87,14,11,46,44,67,45,39,45,49,51,35,50,11,10,86,59,66,36,11,51,43,42,74,72,42,77,12,63,13,41,12,10,50,41,35,49,46,57,41,13,85,57,41,40,14,50,40,41,43,10,41,45,67,63,13,11,12,0,,0,
,H,2011000007753,1,3100,-9,1,25,1053874,1073094,18,3,1,,,1,2,9,,,250,2,2,3,3,,,,,,1,5,2,1400,1,9,1,,1,1,3,1,,,2,1,6,1,120000,2,1650,17,3,1,120000,0,2,2,2,1,1,1,3,1,3,0,0,1,,0,1,0,1,0,0,2,,,1,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,7,15,28,33,21,19,19,14,31,16,22,4,5,25,20,6,19,17,9,31,30,20,18,5,22,15,21,21,5,16,15,49,30,6,4,23,19,21,6,37,27,22,23,6,13,15,15,19,5,15,16,30,25,5,5,29,18,19,27,6,6,22,14,29,21,18,19,20,23,13,18,5,5,30,36,5,23,19,0,0,0,
0,H,2011000007787,1,3000,-9,1,25,1053874,1073094,10,1,1,1,,1,2,2,2,0,40,2,2,220,1,,1,1500,1,1,1,4,,,1,9,1,,1,1,1,1,,89000,1,100,4,,,,,,1,6,22430,0,4,4,4,1,1,1,7,0,,0,0,0,95,0,1,0,0,1,1,1,1768,3,0,1,24,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,3,12,19,10,3,3,11,10,3,15,12,22,15,7,15,3,11,9,10,12,18,9,3,10,17,18,10,8,17,3,12,3,3,12,3,17,11,10,9,9,15,12,3,9,18,16,12,11,17,3,10,3,3,9,2,17,9,11,9,12,2,12,21,9,4,2,9,14,2,15,9,18,16,10,15,3,10,0,,0,1
,H,2011000007796,1,3200,-9,1,25,1053874,1073094,13,1,1,,,1,3,5,,,70,2,2,40,3,,,,,,1,6,2,400,1,9,1,,1,1,3,1,,,0,1,1,,,,510,18,3,6,34500,0,4,4,4,1,1,1,5,0,,0,0,0,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,42,25,3,16,12,24,5,11,9,4,11,14,4,10,20,13,3,23,10,4,2,3,21,18,15,2,21,16,20,24,12,14,21,15,12,11,28,4,13,4,4,4,29,10,12,4,20,14,18,27,12,10,27,13,14,14,19,4,12,26,20,29,4,14,11,26,3,13,12,2,19,18,4,11,12,16,3,24,14,0,0,0,
600,H,2011000007806,1,200,-9,1,25,1053874,1073094,13,2,1,2,1,1,2,2,2,0,130,2,600,3,3,,,,,3,1,3,,,1,9,1,,1,1,2,1,,150000,2,2,5,,,,,,1,7,80100,0,4,4,4,1,1,1,7,0,,0,1,0,6,4,1,0,0,0,0,2,380,,0,1,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,23,21,4,3,14,13,13,13,21,3,14,12,15,23,4,12,14,23,4,14,4,3,24,23,13,15,12,13,4,22,12,14,16,4,24,14,15,4,22,15,23,22,4,4,14,12,12,14,21,5,13,13,16,21,4,13,12,26,4,14,4,4,25,22,12,14,13,14,4,24,13,13,15,4,24,13,12,4,0,,1,0
350,H,2011000007819,1,600,-9,1,25,1053874,1073094,12,1,1,,,1,2,5,,210,40,2,2,100,1,,2,1100,1,1,1,4,,,1,9,1,,1,1,1,1,,175000,1,1,1,,,,,,1,6,69000,0,4,4,4,1,1,1,4,0,,0,0,0,26,0,1,0,0,0,0,1,1479,3,0,0,24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,12,3,13,3,4,19,19,11,14,15,16,3,19,14,10,10,4,19,20,11,15,4,12,3,3,17,22,12,12,11,13,3,15,14,15,12,5,3,3,11,10,21,13,18,18,3,3,10,11,12,11,25,4,13,12,12,23,5,4,12,14,19,11,18,24,3,3,14,12,14,12,16,3,10,15,11,19,19,0,,0,0
0,H,2011000007873,1,4500,-9,1,25,1053874,1073094,9,3,1,,,1,3,4,,0,160,1,2,100,1,,,,,3,1,7,,,1,9,1,,1,1,2,1,,200000,2,70,1,4,32390,4,,,3,1,32390,0,4,4,4,1,2,1,7,0,3,0,0,0,19,0,1,0,0,2,2,1,508,,0,0,41,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,13,10,7,3,18,9,9,18,9,10,12,8,10,7,16,8,17,16,14,17,3,9,10,15,3,8,9,3,9,9,2,9,9,8,3,9,17,16,15,17,3,8,10,15,3,10,8,3,9,9,3,8,9,9,3,8,3,2,2,3,14,8,9,3,15,8,9,14,9,9,17,9,8,10,13,10,0,,0,0
750,H,2011000007880,1,800,-9,1,25,1053874,1073094,9,2,1,1,,1,2,2,2,0,30,2,2,50,1,,2,1000,2,1,1,4,,,1,9,1,,1,1,1,1,,230000,3,400,6,2,50700,4,,,3,1,50700,0,4,4,4,1,2,1,5,0,2,0,0,0,33,0,1,0,0,2,2,1,1401,3,0,1,38,1,7,3,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,16,2,3,8,3,8,8,15,9,16,9,14,9,9,3,10,9,2,16,16,9,6,11,13,9,3,13,7,12,11,2,9,3,17,8,3,3,6,9,11,2,14,17,11,15,9,8,2,9,2,7,3,9,8,16,9,8,16,2,2,10,8,9,3,8,15,2,10,2,10,13,8,16,3,10,15,16,9,8,9,1,,1,1
